smiles,id
COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,285
NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,286
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,287
Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,288
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,289
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CCC(N2CCCC2)CC1,290
Cn1cc(Nc2ncc(Br)c(Nc3ccccc3C(N)=O)n2)cn1,291
O=C1Cc2cc(-c3ccccc3)cnc2N1,292
Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,293
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,294
O=C(NNC=C1C=C(Br)C(=O)C(Br)=C1)Nc1ccccc1,295
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,296
O=C(c1cccc(-c2cnc3[nH]ccc3c2)c1)N1CCOCC1,297
COc1ccc(-c2cnc3c(Br)cnn3c2)cc1,298
COc1ccc(C=C2C(=O)ON=C2c2ccc(Br)cc2)cc1OC,299
Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,300
Nc1ncc2cccc(-c3ccccc3)n12,301
O=c1c(NCc2cccc(C(F)(F)F)c2)c(Nc2ccncc2)c1=O,302
Cc1ccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)cc1,303
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4c(c3)OCO4)csc12,304
O=c1nc2sc3c(c2c2nc(-c4ccncc4)[nH]n12)CCCC3,305
Nc1ncnc2c1sc1ncnc(N)c12,306
Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,307
Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,308
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,309
O=C1Nc2ccccc2Nc2nnc(I)cc21,310
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,311
O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,312
O=C(O)c1ccccc1Nc1ncnc(Nc2cccc(F)c2)n1,313
Clc1cc2n[nH]nc2cc1Cl,314
Cc1ccc2c(c1)NC(=O)c1ccccc1N2,315
CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,316
OC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,317
CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,318
O=C1CCCc2oc3cc(C(F)(F)F)ccc3c(=O)c21,319
NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,320
Cc1[nH]sc2ncc(C(=O)O)c(=O)c1-2,321
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,322
COC1=c2c(=O)cc(C)oc2=CC(=O)C1=C1Nc2ccccc2N1,323
N=C(N)SCCCn1c(-c2cc3ccccc3o2)c(C2=CC(=O)NC2=O)c2ccccc21,324
NC(=O)c1ccc(-c2c[nH]c3nccc(Cl)c23)cc1,325
COc1ccncc1C1=C(NNc2ccccc2)C(=O)N=N1,326
CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,327
NCCC(C(=O)Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1,328
O=C(Nc1cnccn1)Nc1ccnc2cc(C(F)(F)F)ccc12,329
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1,330
NCc1cc(Nc2ncnc(-c3ccccc3)n2)ccc1O,331
S=c1[nH]nc2c3c4c(sc3n3c(=S)[nH]nc3n12)CCC4,332
Cc1cc(OC2CCCC2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,333
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(Cl)ccc12,334
O=C1CC2OC(O)C(O)C(O)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O,335
O=C(N=C1C=CC=C2C(=O)C=CC=C21)NC1=CNC=CN1,336
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,337
O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc1cccnc1,338
Cc1ccc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)nc1,339
CCCCNc1ccc2c3c(cccc13)C(=O)N(CCNCCO)C2=O,340
Cc1ccc(-c2cc3c(NCCN)ccc(C(N)=O)c3[nH]2)cc1,341
COc1cc(-c2ccc3c(c2)Nc2ccc([N+](=O)[O-])cc2NC3=O)ccc1O,342
CCOc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)cc(N)c1C#N,343
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCCn4cccc4)c4[nH]nc(N)c34)cc2)c1,344
COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,345
Cc1nc2c(sc3c(Br)ccc(Cl)c32)c(=O)o1,346
Cc1ccc(NCc2ccc(-c3ccc(F)cc3)nc2)cc1,347
CCCCC(=O)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,348
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,349
Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,350
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,351
Nc1noc2cccc(-c3cccc(O)c3)c12,352
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,353
Nc1ncnc2sccc12,354
O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,355
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,356
CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,357
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,358
Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,359
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,360
Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,361
NC(=O)c1cc(-c2cccs2)n2nccc2n1,362
O=C(O)c1cc(-c2cccs2)n2nccc2n1,363
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,364
Cc1cc(N2CCOCC2)cc2c1NC(=C1C(=O)N=CC=C1NCC(O)c1cccc(Cl)c1)N2,365
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)cccc12,366
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,367
Clc1cc2c([nH]c3cnccc32)c(Cl)c1OCC1CCCCC1,368
NC(COc1cncc(-c2ccc3[nH]c(=O)oc3c2)c1)Cc1c[nH]c2ccccc12,369
N#Cc1c2c3cc(Cl)ccc3oc(N)c-2c(=O)[nH]c1=O,370
Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,371
Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,372
C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12,373
COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1,374
CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,375
CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,376
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(C)c5o4)cc3)c3c(N)ncnc32)CC1,377
NC(COc1cncc(-c2ccc(F)cc2)c1)Cc1c[nH]c2ccccc12,378
CNC(=O)C(C)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(C)cc5)cc4)csc23)cn1,379
Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,380
CN1CCN(CCCNc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)n2)CC1,381
O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3o2)cc1,382
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,383
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(C(F)(F)F)ccc12,384
O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1,385
Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,386
Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1-c1ccccc1,387
O=C(NCc1ccccc1)c1ccc(-c2ccncc2)cc1,388
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,389
O=C(Nc1ccc(-c2ccc(=O)[nH]n2)cc1)Nc1cccc(C(F)(F)F)c1,390
Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CCC(N2CCCC2)CC1,391
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,392
O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,393
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1,394
O=C(NC(CO)c1ccccc1)N1CC=C(c2c[nH]c3ncccc23)CC1,395
CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,396
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,397
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,398
COC1=CC(=CC(C#N)=C2NNC(N)=C2C#N)C=CC1=O,399
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,400
COc1cc2cnc3c(c2cc1OC)C(=O)NC3=O,401
Cc1c(Nc2c(C#N)cncc2C=CCCN2CCCC(N)C2)ccc2[nH]ccc12,402
COC1C(N(C)C(C)=O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,403
O=C(Nc1cnccn1)Nc1ccnc2c(C(F)(F)F)cccc12,404
CN(C)c1ccc(CNC(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)cc1,405
CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C(C)(C)C,406
CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,407
O=c1[nH]sc2c1c(=O)c1cc(F)c(NCc3ccccc3)c(F)c1n2C1CC1,408
O=C(Nc1ccc(-c2cccc3sncc23)cc1)Nc1ccc(F)c(C(F)(F)F)c1,409
COc1cc(C=C2SC(=O)NC2=O)ccc1O,410
CC(=NN=C(N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NN=C(N)N)cc(C(C)=NN=C(N)N)c3)c2)cc(C(C)=NN=C(N)N)c1,411
COC1C(N(C)C(=O)c2ccccc2Cl)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,412
COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1,413
Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)c(Cl)c1,414
CC(=O)N1CCC(Nc2nccc(-c3c(-c4ccc(F)cc4)nc4occn34)n2)CC1,415
O=C1NCc2c1cccc2-c1cccs1,416
CCOC(=O)c1c(C)n(-c2ccc(I)cc2)c2c1cc(O)c1ccccc12,417
Cc1cn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc2c(C)n1,418
COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,419
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F,420
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCC4CN4CCCC4)cc3)c2)n1,421
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCCO)c2)n1,422
CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO,423
COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1,424
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(Cl)cccc12,425
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,426
O=C1Nc2ccccc2Nc2ccccc21,427
CS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,428
Cc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,429
O=C(c1cc(-c2ccc3[nH]ncc3c2)on1)N1CCCCC1,430
Nc1ncnc2sc(Br)c(-c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,431
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C(C)C(=O)N(C)C,432
NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,433
Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4cccc(Cl)c4)c3)cc12,434
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c12,435
COc1cc(O)c2c(c1)CCCCCC(=O)C=CCC(C)OC2=O,436
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,437
CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1,438
NC(=O)c1cc2c(-c3ccc(F)cc3F)cncc2s1,439
N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2,440
NC(=O)c1cccc2[nH]c(-c3ccc(C4CCCNC4)cc3F)nc12,441
CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,442
CCOc1nc(NC(C)=O)cc(N)c1C#N,443
CCCCCCCCCCCCCCCCOCC(COCCCCCC[N+](C)(C)C)OC.[Br-],444
CCCC(=O)Nc1nn(C(=O)CC)c2nc3ccccc3cc12,445
Cc1nccn2c(-c3ccnc(NCC4(O)CC4)n3)c(-c3ccc(F)cc3F)nc12,446
COCOc1cccc(OCOC)c1-c1ccc(NS(C)(=O)=O)cc1C(=O)OC,447
Cc1ccc(C(=O)Nc2c(C(N)=O)sc3ccc(Cl)c(Cl)c23)cc1,448
CCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,449
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCNC1,450
CNc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,451
CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,452
O=c1c(NCc2ccc(Cl)cc2)c(Nc2ccncc2)c1=O,453
CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,454
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,455
c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,456
CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,457
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,458
c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1,459
CCOC(=O)C1=c2sc(=Cc3ccco3)c(=O)n2C(N)=C(C#N)C1c1ccco1,460
O=C1NNC=C2C=Nc3cc(NC(=O)C4CC4c4ccccc4)cc1c32,461
CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,462
CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,463
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,464
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,465
COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)c(OC)c1,466
CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,467
COc1ccc(Nc2cc3c(cc2Nc2ccc(OC)cc2)C(=O)NC3=O)cc1,468
Fc1ccc(-c2nc3cnccn3c2-c2ccnc(NCC3CC3)n2)cc1,469
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,470
CNc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,471
NC(=O)c1cccc2[nH]c(-c3ccncc3)nc12,472
Cc1ccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)cc1C,473
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,474
Cc1ccccc1Nc1nccc(-c2c(-c3cccc(NC(=O)c4ccccc4)c3)nc3sccn23)n1,475
O=C(Nc1cnccn1)Nc1ccnc2ccc(C(F)(F)F)cc12,476
Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,477
c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,478
NC(COc1cncc(C=Cc2ccncc2)c1)Cc1ccccc1,479
N#Cc1ncc2nc1OCCCCCOc1cc(OCC(O)CO)c(Cl)cc1NC(=O)N2,480
CN(C)c1cccc2c(S(=O)(=O)N(CCN)c3cncc(-c4ccc5cnccc5c4)c3)cccc12,481
COc1ccc(CN(C)C)cc1Nc1nccc(-c2c(-c3cccc(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1,482
Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,483
Nc1ncc(-c2ccncc2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,484
O=C1C=CC(=C2NNC(Nc3ccc(O)cc3)=C2c2ccc(O)cc2)C=C1,485
NCCCNS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3n[nH]c(=O)c4ccccc34)cc2)c1,486
OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,487
COc1cc(C=C2SC(=S)NC2=O)ccc1O,488
O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,489
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCNCC2)nc2ccccc12,490
Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1,491
COc1ccc(C(=O)N2c3ccccc3Sc3c(Cl)cncc32)cc1,492
Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,493
Cc1[nH]n(-c2cccc(Br)c2)c(=O)c1C=c1c(C)c(C#N)c2nc3ccccc3n2c1=O,494
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C(C)C(=O)N(C)C)c5)cnc(N)c34)cc2)cc1,495
CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,496
O=C1C=CC(=CNNC(=O)Nc2cccc3nsnc23)C(O)=C1,497
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,498
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,499
CCOc1ccc(C=C2SC(N)=NC2=O)c(O)c1,500
Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,501
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4,502
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,503
NC1=NC(=O)C(=Cc2ccc3ncccc3c2)S1,504
COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,505
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCOCCO)c2)n1,506
Cc1[nH]cnc1-c1nccc2c1[nH]c1ccccc12,507
CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,508
CC(Nc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1)c1ccccc1,509
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)NCCO)c2)n1,510
COc1ccc2c(c1)=NC(=C1NNc3cccnc31)C=2,511
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)N(CCN)CCO)c2)n1,512
Cc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1,513
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOCC5CC5)c4)n[nH]c2-3)CC1,514
CC(C)Nc1[nH][nH]c(=O)c1C=C1C=c2ccccc2=N1,515
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,516
O=C(Nc1ccccn1)Nc1cccc2c1C1CCCN1C2=O,517
N#CC1=C(N)n2c(sc(=Cc3ccco3)c2=O)=C(C(N)=O)C1c1ccco1,518
Cc1cc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F,519
CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1,520
O=C(Nc1cccc(Cl)c1)Nc1nc(CCNc2ncnc3ccsc23)cs1,521
COc1cccc(NC(=O)N2CCC(c3nc4c(C(N)=O)cccc4[nH]3)CC2)c1,522
NC(N)=NCCCC(CCl)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,523
O=C(Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)c1c(F)cccc1F,524
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2C,525
CCCCNc1nc(N)c(C(=O)c2ccccc2)s1,526
Cc1cc(OCc2ccc(Cl)c(Cl)c2)ccc1CN1CC(C(=O)O)C1,527
CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,528
CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,529
COc1cccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)c1,530
O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,531
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,532
NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccccc5o4)cc3)c1)CNC2=O,533
N#CC1=C(c2c(-c3cc4ccccc4s3)n(CCCN)c3ccccc23)C(=O)NC1=O,534
c1ccc(Cn2cc(-c3ccc4[nH]nc(-c5ccccc5)c4c3)nn2)cc1,535
O=c1nc2ccc(Cl)cc2c2nc[nH]n12,536
COc1ccc(OC)c(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,537
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,538
O=c1cc(-c2ccncc2)[nH]c(NC2CCCCC2)n1,539
COC1=CC(=CC(C#N)=C2Nc3ccccc3N2)C(Br)=CC1=O,540
NC(=O)c1sc2ccc(Cl)c(Cl)c2c1NC(=O)c1ccc(Cl)cc1,541
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C(F)(F)F)c2)c1,542
Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccc2nccnc12,543
CN1CCCC1COc1cncc(CCc2ccccc2)c1,544
O=C(NC(CCO)c1ccccc1)c1ccc(-c2ccncc2)cc1,545
COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4n[nH]c(C)c4c3)s2)c1,546
CCc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,547
O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1O,548
Nc1n[nH]c2cccc(-c3ccc(Br)cc3)c12,549
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,550
CC(=O)Nc1cc(N)c(C#N)c(-c2ccc3ccccc3c2)n1,551
CSc1nn(-c2ccccn2)c(N)c1C(N)=O,552
Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,553
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)c1,554
Clc1ccc2[nH]c3cnccc3c2c1,555
Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21,556
COC1C(N(C)C(=O)c2ccc(Cl)cc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,557
Clc1ccc2cc(-c3ccncc3)cnc2c1,558
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(=O)O)cc2)n1,559
Cc1cc(-c2ncnc3[nH]ccc23)ccc1F,560
COc1ccc(C=NNc2ncnc3c2[nH]c2ccccc23)cc1OC,561
O=c1nc(-c2cc3c(Oc4ccc(I)cc4)cncc3s2)[nH]o1,562
OCc1cc(-c2ccc3[nH]ncc3c2)on1,563
Fc1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1,564
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)s2)c1,565
CCCCCCCCCCCCOc1ccc(N=C(N)N)cc1N=C(N)N,566
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,567
CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,568
COCC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(C)nccn23)n1,569
Cc1[nH]nc2c1C(c1ccccc1Cl)C(C#N)=C(N)O2,570
COc1cccc(CNC(=O)c2cnc(-c3ccncc3)nc2)c1,571
